1,0.0,0.0,-0.22340425531914893,0.07446808510638298,-0.3829787234042553,-0.005319148936170213,-0.48404255319148937,-0.09042553191489362,-0.5797872340425532,-0.12234042553191489,-0.5159574468085106,-0.3776595744680851,-0.6861702127659575,-0.4787234042553192,-0.8085106382978723,-0.526595744680851,-0.9148936170212766,-0.5691489361702128,-0.48936170212765956,-0.46808510638297873,-0.7074468085106383,-0.6117021276595744,-0.8617021276595744,-0.6914893617021277,-1.0,-0.7553191489361702,-0.4308510638297872,-0.5319148936170213,-0.6436170212765957,-0.6861702127659575,-0.7978723404255319,-0.7659574468085106,-0.9361702127659575,-0.8297872340425532,-0.3351063829787234,-0.5851063829787234,-0.5159574468085106,-0.723404255319149,-0.648936170212766,-0.7819148936170213,-0.7819148936170213,-0.8191489361702128
1,0.0,0.0,-0.2127659574468085,0.07446808510638298,-0.3829787234042553,0.005319148936170213,-0.48936170212765956,-0.06914893617021277,-0.5904255319148937,-0.09574468085106383,-0.526595744680851,-0.3829787234042553,-0.7021276595744681,-0.4946808510638298,-0.8191489361702128,-0.5425531914893617,-0.925531914893617,-0.5904255319148937,-0.4946808510638298,-0.4787234042553192,-0.7180851063829787,-0.6276595744680851,-0.8670212765957447,-0.7074468085106383,-1.0,-0.7659574468085106,-0.4308510638297872,-0.5372340425531915,-0.648936170212766,-0.6968085106382979,-0.7978723404255319,-0.7712765957446809,-0.9361702127659575,-0.8297872340425532,-0.3351063829787234,-0.5851063829787234,-0.5106382978723404,-0.7287234042553191,-0.6382978723404256,-0.7819148936170213,-0.7712765957446809,-0.8085106382978723
1,0.0,0.0,-0.22797927461139897,0.06735751295336788,-0.39896373056994816,-0.0051813471502590676,-0.5077720207253886,-0.08808290155440414,-0.6113989637305699,-0.10880829015544041,-0.5181347150259067,-0.38860103626943004,-0.689119170984456,-0.49740932642487046,-0.8082901554404145,-0.5492227979274611,-0.917098445595855,-0.5906735751295337,-0.48704663212435234,-0.48186528497409326,-0.7046632124352331,-0.6269430051813472,-0.8601036269430051,-0.6994818652849741,-1.0,-0.7564766839378239,-0.42487046632124353,-0.538860103626943,-0.6373056994818653,-0.694300518134715,-0.7875647668393783,-0.772020725388601,-0.927461139896373,-0.8238341968911918,-0.3316062176165803,-0.5803108808290155,-0.49740932642487046,-0.7253886010362695,-0.6269430051813472,-0.7875647668393783,-0.7616580310880829,-0.8238341968911918
1,0.0,0.0,-0.225130890052356,0.06282722513089005,-0.39790575916230364,-0.010471204188481676,-0.5078534031413613,-0.09424083769633508,-0.6073298429319371,-0.11518324607329843,-0.518324607329843,-0.39790575916230364,-0.6910994764397905,-0.5078534031413613,-0.8115183246073299,-0.5602094240837696,-0.9214659685863874,-0.6073298429319371,-0.4869109947643979,-0.49214659685863876,-0.7068062827225131,-0.6387434554973822,-0.8586387434554974,-0.7120418848167539,-1.0,-0.7696335078534031,-0.42408376963350786,-0.5497382198952879,-0.6335078534031413,-0.7015706806282722,-0.7853403141361257,-0.7801047120418848,-0.9214659685863874,-0.837696335078534,-0.32460732984293195,-0.5916230366492147,-0.4973821989528796,-0.7329842931937173,-0.6230366492146597,-0.7905759162303665,-0.7539267015706806,-0.8324607329842932
1,0.0,0.0,-0.2268041237113402,0.07216494845360824,-0.4072164948453608,0.0,-0.520618556701031,-0.07731958762886598,-0.6288659793814433,-0.0979381443298969,-0.5309278350515464,-0.3865979381443299,-0.7010309278350515,-0.4948453608247423,-0.8144329896907216,-0.5463917525773195,-0.9226804123711341,-0.5979381443298969,-0.4948453608247423,-0.4742268041237113,-0.711340206185567,-0.6237113402061856,-0.865979381443299,-0.7010309278350515,-1.0,-0.7628865979381443,-0.4329896907216495,-0.5309278350515464,-0.6443298969072165,-0.6907216494845361,-0.7938144329896907,-0.7680412371134021,-0.9278350515463918,-0.8247422680412371,-0.3402061855670103,-0.5721649484536082,-0.5154639175257731,-0.711340206185567,-0.6391752577319587,-0.7731958762886598,-0.7680412371134021,-0.8144329896907216
1,0.0,0.0,-0.2198952879581152,0.06806282722513089,-0.387434554973822,0.005235602094240838,-0.4973821989528796,-0.05759162303664921,-0.6178010471204188,-0.09947643979057591,-0.5235602094240838,-0.4031413612565445,-0.7015706806282722,-0.518324607329843,-0.8219895287958116,-0.5706806282722513,-0.93717277486911,-0.6230366492146597,-0.4869109947643979,-0.49214659685863876,-0.7068062827225131,-0.6492146596858639,-0.8586387434554974,-0.7329842931937173,-1.0,-0.7958115183246073,-0.42408376963350786,-0.5497382198952879,-0.6335078534031413,-0.7172774869109948,-0.7801047120418848,-0.7958115183246073,-0.9214659685863874,-0.8534031413612565,-0.3298429319371728,-0.581151832460733,-0.4973821989528796,-0.7329842931937173,-0.6282722513089005,-0.8010471204188482,-0.7643979057591623,-0.837696335078534
1,0.0,0.0,-0.21164021164021163,0.06878306878306878,-0.38095238095238093,0.021164021164021163,-0.48148148148148145,-0.047619047619047616,-0.5978835978835979,-0.09523809523809523,-0.5185185185185185,-0.4021164021164021,-0.6984126984126984,-0.5238095238095238,-0.8148148148148148,-0.5767195767195767,-0.9259259259259259,-0.6243386243386243,-0.48677248677248675,-0.4973544973544973,-0.7037037037037037,-0.656084656084656,-0.8571428571428571,-0.7407407407407407,-1.0,-0.8042328042328042,-0.42328042328042326,-0.5555555555555556,-0.6296296296296297,-0.7248677248677249,-0.7777777777777778,-0.8042328042328042,-0.9153439153439153,-0.8624338624338624,-0.328042328042328,-0.5925925925925926,-0.49206349206349204,-0.746031746031746,-0.6243386243386243,-0.8095238095238095,-0.7566137566137566,-0.8465608465608465
1,0.0,0.0,-0.2222222222222222,0.06878306878306878,-0.3915343915343915,0.010582010582010581,-0.5026455026455027,-0.0582010582010582,-0.6190476190476191,-0.10052910052910052,-0.5291005291005291,-0.4126984126984127,-0.7037037037037037,-0.5238095238095238,-0.8201058201058201,-0.5767195767195767,-0.9312169312169312,-0.6243386243386243,-0.49206349206349204,-0.5026455026455027,-0.708994708994709,-0.6613756613756614,-0.8624338624338624,-0.746031746031746,-1.0,-0.8095238095238095,-0.42857142857142855,-0.5608465608465608,-0.6349206349206349,-0.7301587301587301,-0.783068783068783,-0.8042328042328042,-0.9153439153439153,-0.8624338624338624,-0.3386243386243386,-0.5978835978835979,-0.5026455026455027,-0.746031746031746,-0.6296296296296297,-0.8095238095238095,-0.7619047619047619,-0.8465608465608465
1,0.0,0.0,-0.21390374331550802,0.06417112299465241,-0.37967914438502676,0.0,-0.4919786096256685,-0.06951871657754011,-0.6042780748663101,-0.11229946524064172,-0.5133689839572193,-0.42245989304812837,-0.6951871657754011,-0.5401069518716578,-0.8128342245989305,-0.5935828877005348,-0.93048128342246,-0.6470588235294118,-0.48128342245989303,-0.5133689839572193,-0.6951871657754011,-0.6737967914438503,-0.8556149732620321,-0.7593582887700535,-1.0,-0.8288770053475936,-0.41711229946524064,-0.5721925133689839,-0.6256684491978609,-0.7379679144385026,-0.7807486631016043,-0.8235294117647058,-0.9197860962566845,-0.8823529411764706,-0.32085561497326204,-0.6096256684491979,-0.4919786096256685,-0.7647058823529411,-0.6256684491978609,-0.8288770053475936,-0.7647058823529411,-0.8716577540106952
1,0.0,0.0,-0.2222222222222222,0.06878306878306878,-0.38095238095238093,0.010582010582010581,-0.48148148148148145,-0.0582010582010582,-0.5978835978835979,-0.10582010582010581,-0.5238095238095238,-0.41798941798941797,-0.6984126984126984,-0.5343915343915344,-0.8148148148148148,-0.5873015873015873,-0.9259259259259259,-0.6402116402116402,-0.49206349206349204,-0.5079365079365079,-0.7037037037037037,-0.6666666666666666,-0.8571428571428571,-0.7513227513227513,-1.0,-0.8201058201058201,-0.42857142857142855,-0.5555555555555556,-0.6296296296296297,-0.7248677248677249,-0.783068783068783,-0.8095238095238095,-0.9206349206349206,-0.8677248677248677,-0.3333333333333333,-0.5873015873015873,-0.49206349206349204,-0.746031746031746,-0.6243386243386243,-0.8095238095238095,-0.7619047619047619,-0.8518518518518519
1,0.0,0.0,-0.22631578947368422,0.07368421052631578,-0.3894736842105263,0.021052631578947368,-0.49473684210526314,-0.04736842105263158,-0.6,-0.09473684210526316,-0.5210526315789473,-0.4052631578947368,-0.6947368421052632,-0.5210526315789473,-0.8105263157894737,-0.5684210526315789,-0.9210526315789473,-0.6210526315789474,-0.4842105263157895,-0.5,-0.7052631578947368,-0.6526315789473685,-0.8578947368421053,-0.7421052631578947,-1.0,-0.8105263157894737,-0.42105263157894735,-0.5578947368421052,-0.6368421052631579,-0.7157894736842105,-0.7894736842105263,-0.7947368421052632,-0.9263157894736842,-0.8526315789473684,-0.3263157894736842,-0.5947368421052631,-0.5,-0.7421052631578947,-0.6368421052631579,-0.8,-0.7736842105263158,-0.8368421052631579
1,0.0,0.0,-0.21875,0.07291666666666667,-0.3854166666666667,0.010416666666666666,-0.484375,-0.057291666666666664,-0.59375,-0.09375,-0.5104166666666666,-0.3958333333333333,-0.6875,-0.5104166666666666,-0.8072916666666666,-0.5625,-0.921875,-0.6145833333333334,-0.4791666666666667,-0.4895833333333333,-0.6979166666666666,-0.640625,-0.859375,-0.7239583333333334,-1.0,-0.7864583333333334,-0.421875,-0.546875,-0.6302083333333334,-0.7083333333333334,-0.7864583333333334,-0.7864583333333334,-0.9270833333333334,-0.8385416666666666,-0.3385416666666667,-0.5885416666666666,-0.5104166666666666,-0.7291666666666666,-0.640625,-0.7916666666666666,-0.7760416666666666,-0.828125
1,0.0,0.0,-0.21875,0.078125,-0.3854166666666667,0.015625,-0.4895833333333333,-0.052083333333333336,-0.5989583333333334,-0.08854166666666667,-0.5260416666666666,-0.4010416666666667,-0.6979166666666666,-0.5052083333333334,-0.8125,-0.5520833333333334,-0.921875,-0.5989583333333334,-0.4895833333333333,-0.4947916666666667,-0.7083333333333334,-0.640625,-0.8645833333333334,-0.7239583333333334,-1.0,-0.7864583333333334,-0.4270833333333333,-0.5520833333333334,-0.6354166666666666,-0.7083333333333334,-0.7864583333333334,-0.78125,-0.9270833333333334,-0.8385416666666666,-0.3385416666666667,-0.5885416666666666,-0.5052083333333334,-0.7291666666666666,-0.640625,-0.7864583333333334,-0.7760416666666666,-0.8177083333333334
1,0.0,0.0,-0.21761658031088082,0.07253886010362694,-0.38341968911917096,0.010362694300518135,-0.48704663212435234,-0.05699481865284974,-0.5906735751295337,-0.09326424870466321,-0.5181347150259067,-0.40932642487046633,-0.689119170984456,-0.5181347150259067,-0.8082901554404145,-0.5647668393782384,-0.917098445595855,-0.6113989637305699,-0.48186528497409326,-0.5025906735751295,-0.7046632124352331,-0.6476683937823834,-0.8601036269430051,-0.7305699481865285,-1.0,-0.7927461139896373,-0.41968911917098445,-0.5595854922279793,-0.6321243523316062,-0.7098445595854922,-0.7875647668393783,-0.7823834196891192,-0.927461139896373,-0.8341968911917098,-0.3316062176165803,-0.5854922279792746,-0.5129533678756477,-0.7305699481865285,-0.6476683937823834,-0.7875647668393783,-0.7875647668393783,-0.8186528497409327
1,0.0,0.0,-0.21578947368421053,0.07368421052631578,-0.3736842105263158,0.02631578947368421,-0.47368421052631576,-0.042105263157894736,-0.5789473684210527,-0.08421052631578947,-0.5263157894736842,-0.4105263157894737,-0.7,-0.5157894736842106,-0.8157894736842105,-0.5684210526315789,-0.9315789473684211,-0.6157894736842106,-0.49473684210526314,-0.5,-0.7105263157894737,-0.6526315789473685,-0.8631578947368421,-0.7315789473684211,-1.0,-0.7947368421052632,-0.4263157894736842,-0.5578947368421052,-0.6368421052631579,-0.7157894736842105,-0.7842105263157895,-0.7894736842105263,-0.9263157894736842,-0.8421052631578947,-0.33157894736842103,-0.5894736842105263,-0.5105263157894737,-0.7368421052631579,-0.6421052631578947,-0.8,-0.7842105263157895,-0.8315789473684211
